Job ID,Customer,Industry,Shift,Operator ID,Operator Level,Material,Department,Machine,Process Type,Complexity Score,Tool Condition,Rush Order,Machine Downtime,Inspection Type,Outside Process,Outside Process Type,Hardware,Hardware Type,Deburr,Setup Minutes,Cycle Time Seconds,Total Parts,Defect Count,Defect Rate,Thread,Defect Type,Possible Cause,Scrap Cost Per Part,Production Cost
JOB_12170,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,303 Stainless Steel,Mill,Matsuura_MAM72,Tight_Tolerance,8,Mid_Life,No,No,Final_Inspection,Yes,Clear_Chromate,No,None,Manually Deburred,95,64.15,66,2,3.05,Yes,Thread_Defect,Improper_Setup,26.0,376.84
JOB_12171,Tesla,Automotive,First 6:00AM-2:30PM,OP_006,Senior,304 Stainless Steel,Mill,YCM_3,High_Precision,9,Mid_Life,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,105,128.86,146,4,2.6,Yes,Dent,Material_Defect,28.5,791.32
JOB_12172,Medtronic,Medical,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Lathe,Miyano_BND,Standard,2,New,No,Yes,First_Article,Yes,Beadblast,Yes,Screw,Part_Deburred_On_Machine,41,76.71,2004,23,1.15,No,Incorrect_Depth,Incorrect_Print,19.0,5711.42
JOB_12173,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,304 Stainless Steel,Lathe,Samsung_SL15E,Standard,2,New,No,No,In_Process,Yes,Beadblast,No,None,Manually Deburred,30,39.43,1265,7,0.55,No,Out_Of_Tolerance,Improper_Setup,18.0,2476.17
JOB_12174,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_002,Junior,Steel,Mill,YCM_2,Tight_Tolerance,7,Mid_Life,No,No,In_Process,Yes,Colored_Hard_Anodize,Yes,Screw,Manually Deburred,81,99.05,308,9,3.0,Yes,Material_Cut_Too_Small,Incorrect_Revision_Level,20.5,1472.01
JOB_12175,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Lathe,Small_Wia,Standard,4,New,No,No,Final_Inspection,Yes,White_Paint,Yes,Bolts,Part_Deburred_On_Machine,46,90.45,2149,12,0.55,No,Out_Of_Tolerance,Operator_Mistake,22.0,6578.92
JOB_12176,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Mill,Matsuura_MAM72,Secondary_Operation,5,Worn,No,No,Final_Inspection,Yes,Passivation,Yes,Bolts,Part_Deburred_On_Machine,71,81.26,245,6,2.4,No,Incorrect_Hole_Size,Incorrect_Tool_Used,15.5,951.29
JOB_12177,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,7075 Aluminum,Mill,YCM_3,Tight_Tolerance,6,New,Yes,No,Final_Inspection,Yes,White_Paint,No,None,Part_Deburred_On_Machine,74,109.92,1173,31,2.65,No,Missing_Feature,Loaded_Part_On_Wrong_Size,25.0,5115.75
JOB_12178,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,7075 Aluminum,Lathe,Samsung_SL15E,Tight_Tolerance,8,Mid_Life,No,No,In_Process,No,None,Yes,Fasteners,Part_Deburred_On_Machine,75,74.6,333,7,2.25,Yes,Damage_To_Surface,Programming_Error,28.0,947.94
JOB_12179,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Mill,NFX400A,Tight_Tolerance,6,Mid_Life,No,No,In_Process,No,None,Yes,Fasteners,Part_Deburred_On_Machine,69,72.79,368,9,2.45,No,Out_Of_Tolerance,Machine_Broke_Down,24.0,1142.52
JOB_12180,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,6061 Aluminum,Lathe,Big_Wia,Standard,3,Mid_Life,No,No,100%_Inspection,No,None,No,None,Manually Deburred,36,48.79,2467,12,0.5,Yes,Material_Cut_Too_Small,Part_Lifted_On_Machine,13.5,3748.23
JOB_12181,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,430 Stainless Steel,Lathe,Samsung_SL15E,Standard,4,New,No,No,First_Article,Yes,Nickel_Plating,No,None,Manually Deburred,47,59.55,2896,19,0.65,No,Burrs_In_Part,Operator_Mistake,19.0,7007.24
JOB_12182,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,6061 Aluminum,Lathe,Small_Wia,Surface_Finish_Critical,7,Mid_Life,No,No,In_Process,Yes,Clear_Chromate,Yes,Fasteners,Part_Deburred_On_Machine,75,68.21,1049,24,2.3,No,Out_Of_Tolerance,Damaged_When_Shipped_To_Customer,19.5,3102.15
JOB_12183,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Lathe,Miyano_BND,Tight_Tolerance,7,Mid_Life,No,No,First_Article,No,None,Yes,Screw,Manually Deburred,79,105.63,326,7,2.1,No,Scratches,Damaged_When_Shipped_To_Customer,18.5,1179.36
JOB_12184,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,303 Stainless Steel,Mill,YCM_1,Standard,3,New,No,No,100%_Inspection,No,None,No,None,Manually Deburred,39,42.58,1747,3,0.2,Yes,Thread_Defect,Programming_Error,18.5,2691.7
JOB_12185,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,303 Stainless Steel,Mill,Doosan_HC400_II,Standard,2,Mid_Life,No,No,100%_Inspection,No,None,Yes,Bolts,Part_Deburred_On_Machine,46,79.07,1629,17,1.05,No,Material_Cut_Too_Small,Measurement_Error,17.0,4249.55
JOB_12186,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,430 Stainless Steel,Mill,Doosan_HC400_II,Secondary_Operation,5,New,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,72,63.16,542,5,1.0,Yes,Out_Of_Tolerance,Material_Defect,20.5,1174.06
JOB_12187,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,7075 Aluminum,Mill,YCM_3,Secondary_Operation,4,Mid_Life,No,No,In_Process,Yes,Clear_Hard_Anodize,Yes,Bolts,Part_Deburred_On_Machine,68,53.13,2787,38,1.35,No,Scratches,Careless_Deburring,22.0,7359.46
JOB_12188,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Mill,YCM_3,Standard,4,Mid_Life,No,No,100%_Inspection,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,54,87.63,1069,10,0.95,Yes,Incorrect_Depth,Incorrect_Tool_Used,14.0,3018.22
JOB_12189,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,7075 Aluminum,Mill,YCM_2,High_Precision,8,Mid_Life,No,No,100%_Inspection,Yes,Passivation,No,None,Manually Deburred,111,82.99,255,8,2.95,Yes,Out_Of_Tolerance,Material_Defect,28.0,1200.45
JOB_12190,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,430 Stainless Steel,Mill,NFX400A,Tight_Tolerance,7,New,No,No,In_Process,Yes,Nickel_Plating,No,None,Manually Deburred,71,86.07,1008,18,1.8,No,Burrs_In_Part,Careless_Deburring,23.5,3782.48
JOB_12191,Medtronic,Medical,First 6:00AM-2:30PM,OP_001,Junior,Steel,Mill,NFX400A,Tight_Tolerance,7,Mid_Life,No,No,First_Article,No,None,Yes,Bolts,Manually Deburred,90,106.1,1008,30,3.0,No,Burrs_In_Part,Operator_Mistake,20.5,4134.16
JOB_12192,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,Steel,Lathe,Samsung_SL15E,Standard,3,Worn,No,No,In_Process,Yes,Colored_Hard_Anodize,No,None,Manually Deburred,54,76.95,679,16,2.4,Yes,Thread_Defect,Operator_Mistake,14.5,2110.14
JOB_12193,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,303 Stainless Steel,Lathe,Big_Wia,High_Precision,8,Worn,Yes,No,100%_Inspection,Yes,Passivation,Yes,Dowel_Pins,Manually Deburred,111,128.03,24,1,4.45,No,Burrs_In_Part,Careless_Deburring,26.0,269.88
JOB_12194,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_002,Junior,Steel,Mill,YCM_3,High_Precision,10,Mid_Life,No,No,100%_Inspection,Yes,Chem_Film,Yes,Bolts,Part_Deburred_On_Machine,132,105.59,25,1,3.25,No,Out_Of_Tolerance,Part_Lifted_On_Machine,25.0,326.16
JOB_12195,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,303 Stainless Steel,Lathe,Small_Wia,Tight_Tolerance,7,New,No,No,Final_Inspection,No,None,No,None,Manually Deburred,89,73.38,184,5,2.9,No,Incorrect_Engraving,Loaded_Part_On_Wrong_Size,24.5,605.61
JOB_12196,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_001,Junior,Steel,Mill,Doosan_HC400_II,High_Precision,10,Mid_Life,No,No,In_Process,Yes,Clear_Hard_Anodize,Yes,Hinge,Manually Deburred,130,106.54,128,5,3.75,Yes,Missing_Feature,Part_Lifted_On_Machine,25.0,837.9
JOB_12197,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,6063 Aluminum,Lathe,Small_Wia,High_Precision,8,New,No,No,Final_Inspection,Yes,Clear_Hard_Anodize,No,None,Part_Deburred_On_Machine,112,118.48,148,5,3.15,Yes,Out_Of_Tolerance,Improper_Setup,20.0,742.6
JOB_12198,Medtronic,Medical,Second 1:30PM to 9:30PM,OP_006,Senior,6063 Aluminum,Lathe,Big_Wia,Surface_Finish_Critical,7,Mid_Life,No,No,Final_Inspection,No,None,No,None,Manually Deburred,72,97.68,333,6,1.9,Yes,Scratches,Operator_Mistake,18.5,1046.38
JOB_12199,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_003,Mid,6063 Aluminum,Mill,NFX400A,Standard,3,Worn,No,No,In_Process,Yes,Clear_Chromate,Yes,Bolts,Manually Deburred,48,50.5,1286,26,2.0,No,Incorrect_Hole_Size,Programming_Error,12.5,3593.67
JOB_12200,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,304 Stainless Steel,Mill,YCM_1,Standard,3,Worn,No,No,Final_Inspection,Yes,Beadblast,No,None,Part_Deburred_On_Machine,58,53.67,2223,51,2.3,No,Damage_To_Surface,Careless_Deburring,19.5,5790.85
JOB_12201,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,303 Stainless Steel,Mill,NFX400A,High_Precision,9,Mid_Life,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,106,85.35,312,8,2.5,Yes,Missing_Feature,Material_Defect,27.5,1121.75
JOB_12202,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,430 Stainless Steel,Lathe,Big_Wia,High_Precision,8,Mid_Life,No,No,100%_Inspection,Yes,White_Paint,Yes,Dowel_Pins,Manually Deburred,114,85.31,158,4,2.75,Yes,Thread_Defect,Measurement_Error,25.0,733.23
JOB_12203,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,430 Stainless Steel,Lathe,Big_Wia,Secondary_Operation,4,Mid_Life,No,No,In_Process,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,68,69.87,784,9,1.15,No,Material_Cut_Too_Small,Tool_On_Machine_Broke,19.0,2027.76
JOB_12204,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,7075 Aluminum,Lathe,Samsung_SL15E,Secondary_Operation,4,Mid_Life,No,No,First_Article,No,None,Yes,Bolts,Part_Deburred_On_Machine,76,57.94,2816,52,1.85,Yes,Thread_Defect,Improper_Setup,22.0,5715.89
JOB_12205,Tesla,Automotive,Second 1:30PM to 9:30PM,OP_006,Senior,430 Stainless Steel,Lathe,Big_Wia,Standard,2,Worn,No,No,First_Article,Yes,Clear_Hard_Anodize,No,None,Manually Deburred,33,44.56,1216,16,1.35,Yes,Incorrect_Hole_Size,Programming_Error,16.0,2659.31
JOB_12206,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,6061 Aluminum,Lathe,Small_Wia,Surface_Finish_Critical,5,Worn,Yes,Yes,First_Article,No,None,Yes,Fasteners,Part_Deburred_On_Machine,67,81.86,157,6,4.1,No,Scratches,Damaged_When_Shipped_To_Customer,16.5,521.03
JOB_12207,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,303 Stainless Steel,Lathe,Small_Wia,Tight_Tolerance,6,Mid_Life,No,No,First_Article,Yes,Clear_Hard_Anodize,No,None,Manually Deburred,69,108.0,1100,30,2.75,No,Burrs_In_Part,Incorrect_Tool_Used,23.0,4467.0
JOB_12208,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,430 Stainless Steel,Mill,NFX400A,Tight_Tolerance,7,Mid_Life,Yes,No,In_Process,Yes,Grinding,No,None,Part_Deburred_On_Machine,74,108.22,321,10,3.0,No,Damage_To_Surface,Part_Lifted_On_Machine,23.5,1493.58
JOB_12209,Tesla,Automotive,First 6:00AM-2:30PM,OP_003,Mid,7075 Aluminum,Lathe,Samsung_SL15E,Secondary_Operation,5,New,No,No,First_Article,Yes,White_Paint,No,None,Part_Deburred_On_Machine,85,82.46,1191,20,1.7,No,Incorrect_Engraving,Improper_Setup,23.5,3599.47
JOB_12210,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,430 Stainless Steel,Mill,YCM_2,Tight_Tolerance,8,Mid_Life,No,No,Final_Inspection,Yes,Gold_Anodize,Yes,Dowel_Pins,Part_Deburred_On_Machine,96,90.6,123,4,2.85,Yes,Damage_To_Surface,Measurement_Error,25.0,656.77
JOB_12211,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_005,Senior,304 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,7,Mid_Life,No,No,First_Article,No,None,No,None,Manually Deburred,79,102.13,285,7,2.3,No,Missing_Feature,Measurement_Error,25.5,1030.41
JOB_12212,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Lathe,Samsung_SL15E,Tight_Tolerance,8,Mid_Life,No,No,100%_Inspection,No,None,No,None,Manually Deburred,84,97.07,211,6,2.65,No,Dent,Tool_On_Machine_Broke,28.0,809.0
JOB_12213,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,304 Stainless Steel,Mill,Doosan_HC400_II,Standard,3,Worn,Yes,No,Final_Inspection,Yes,Colored_Hard_Anodize,No,None,Manually Deburred,59,79.67,1701,53,3.1,Yes,Scratches,Operator_Mistake,19.5,6319.05
JOB_12214,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_001,Junior,7075 Aluminum,Lathe,Big_Wia,Standard,4,Mid_Life,No,No,First_Article,Yes,White_Paint,No,None,Part_Deburred_On_Machine,65,69.7,2972,55,1.85,Yes,Thread_Defect,Programming_Error,22.0,7980.36
JOB_12215,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,7075 Aluminum,Mill,NFX400A,Secondary_Operation,4,Mid_Life,No,No,Final_Inspection,Yes,Nickel_Plating,Yes,Fasteners,Manually Deburred,68,81.06,2256,44,1.95,Yes,Damage_To_Surface,Incorrect_Tool_Used,22.0,8495.84
JOB_12216,Tesla,Automotive,First 6:00AM-2:30PM,OP_001,Junior,6063 Aluminum,Lathe,Miyano_BND,High_Precision,9,Mid_Life,Yes,No,In_Process,No,None,Yes,Bolts,Part_Deburred_On_Machine,114,117.02,16,1,4.0,No,Incorrect_Depth,Measurement_Error,21.5,219.91
JOB_12217,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,303 Stainless Steel,Lathe,Big_Wia,High_Precision,8,Worn,No,No,100%_Inspection,No,None,Yes,Screw,Part_Deburred_On_Machine,110,100.43,132,4,3.25,No,Out_Of_Tolerance,Improper_Setup,26.0,584.86
JOB_12218,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,304 Stainless Steel,Mill,YCM_3,Surface_Finish_Critical,5,Mid_Life,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,56,92.34,748,16,2.1,No,Dent,Incorrect_Print,22.5,2346.16
JOB_12219,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_005,Senior,430 Stainless Steel,Mill,Doosan_HC400_II,Surface_Finish_Critical,5,Worn,No,No,Final_Inspection,Yes,Electroless_Nickel_Plating,No,None,Manually Deburred,59,74.0,904,21,2.3,Yes,Scratches,Careless_Deburring,20.5,3148.03
JOB_12220,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,304 Stainless Steel,Lathe,Small_Wia,Standard,4,Mid_Life,No,No,In_Process,Yes,Nickel_Plating,Yes,Fasteners,Part_Deburred_On_Machine,51,85.03,526,5,0.95,Yes,Thread_Defect,Improper_Setup,21.0,1640.31
JOB_12221,Medtronic,Medical,First 6:00AM-2:30PM,OP_004,Mid,6063 Aluminum,Mill,Matsuura_MAM72,Secondary_Operation,4,Worn,No,No,Final_Inspection,No,None,Yes,Bolts,Part_Deburred_On_Machine,74,50.74,2417,54,2.25,No,Incorrect_Hole_Size,Improper_Setup,14.0,4834.56
JOB_12222,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,430 Stainless Steel,Mill,NFX400A,Standard,2,Mid_Life,No,No,Final_Inspection,Yes,White_Paint,No,None,Manually Deburred,56,63.33,915,13,1.45,No,Damage_To_Surface,Operator_Mistake,16.0,2695.07
JOB_12223,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_003,Mid,430 Stainless Steel,Mill,Doosan_HC400_II,Standard,2,Worn,No,No,First_Article,No,None,No,None,Part_Deburred_On_Machine,39,39.92,1229,20,1.65,No,Damage_To_Surface,Careless_Deburring,16.0,1799.33
JOB_12224,Medtronic,Medical,First 6:00AM-2:30PM,OP_005,Senior,303 Stainless Steel,Lathe,Big_Wia,Standard,2,Worn,No,No,First_Article,No,None,Yes,Fasteners,Manually Deburred,38,44.68,1145,15,1.35,Yes,Damage_To_Surface,Tool_On_Machine_Broke,17.0,2072.27
JOB_12225,Medtronic,Medical,First 6:00AM-2:30PM,OP_001,Junior,7075 Aluminum,Mill,NFX400A,Tight_Tolerance,7,New,No,No,In_Process,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,88,95.88,1049,28,2.7,Yes,Out_Of_Tolerance,Tool_On_Machine_Broke,26.5,4269.78
JOB_12226,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_001,Junior,6061 Aluminum,Mill,YCM_1,Surface_Finish_Critical,7,Worn,No,No,In_Process,Yes,Colored_Hard_Anodize,Yes,Fasteners,Manually Deburred,82,103.47,710,26,3.6,No,Material_Cut_Too_Small,Incorrect_Tool_Used,19.5,3391.96
JOB_12227,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,303 Stainless Steel,Lathe,Big_Wia,Standard,2,Mid_Life,No,No,Final_Inspection,Yes,Chem_Film,No,None,Part_Deburred_On_Machine,34,42.91,2250,19,0.85,Yes,Dent,Part_Lifted_On_Machine,17.0,4088.83
JOB_12228,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_002,Junior,6061 Aluminum,Mill,YCM_3,Tight_Tolerance,6,Worn,No,No,Final_Inspection,No,None,No,None,Part_Deburred_On_Machine,81,101.36,387,13,3.25,Yes,Material_Cut_Too_Small,Tool_On_Machine_Broke,18.0,1436.09
JOB_12229,Tesla,Automotive,First 6:00AM-2:30PM,OP_006,Senior,6063 Aluminum,Lathe,Big_Wia,Secondary_Operation,5,New,Yes,No,In_Process,Yes,Zinc_Plating,No,None,Manually Deburred,72,92.61,513,9,1.8,Yes,Material_Cut_Too_Small,Programming_Error,15.5,1778.6
JOB_12230,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,6061 Aluminum,Mill,YCM_1,Surface_Finish_Critical,6,Mid_Life,No,No,In_Process,Yes,Colored_Hard_Anodize,Yes,Bolts,Manually Deburred,70,94.35,1160,21,1.85,Yes,Burrs_In_Part,Tool_On_Machine_Broke,18.0,4710.99
JOB_12231,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,7075 Aluminum,Lathe,Small_Wia,Standard,2,New,No,No,In_Process,Yes,Clear_Hard_Anodize,Yes,Bolts,Manually Deburred,37,82.61,334,4,1.05,Yes,Thread_Defect,Programming_Error,19.0,1122.58
JOB_12232,Medtronic,Medical,First 6:00AM-2:30PM,OP_005,Senior,303 Stainless Steel,Mill,Matsuura_MAM72,Surface_Finish_Critical,6,Worn,No,No,Final_Inspection,Yes,Heat_Treatment,No,None,Manually Deburred,64,83.77,354,9,2.45,Yes,Thread_Defect,Tool_On_Machine_Broke,23.0,1427.18
JOB_12233,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,304 Stainless Steel,Mill,YCM_2,Secondary_Operation,5,Mid_Life,No,Yes,Final_Inspection,Yes,Clear_Hard_Anodize,Yes,Bolts,Part_Deburred_On_Machine,76,52.41,660,15,2.2,Yes,Damage_To_Surface,Material_Defect,22.5,1964.64
JOB_12234,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_004,Mid,7075 Aluminum,Lathe,Miyano_BND,High_Precision,8,Mid_Life,No,No,Final_Inspection,Yes,Passivation,No,None,Part_Deburred_On_Machine,109,103.94,159,5,2.95,Yes,Out_Of_Tolerance,Improper_Setup,28.0,763.89
JOB_12235,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,303 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,6,Mid_Life,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,58,89.55,1102,19,1.75,Yes,Incorrect_Engraving,Part_Lifted_On_Machine,23.0,2817.51
JOB_12236,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,7075 Aluminum,Mill,YCM_3,High_Precision,8,Mid_Life,No,No,100%_Inspection,Yes,Colored_Paint,Yes,Hinge,Part_Deburred_On_Machine,104,88.78,281,6,2.25,Yes,Out_Of_Tolerance,Operator_Mistake,28.0,1243.9
JOB_12237,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_006,Senior,Steel,Lathe,Small_Wia,Surface_Finish_Critical,5,Mid_Life,Yes,No,First_Article,Yes,Zinc_Plating,No,None,Part_Deburred_On_Machine,48,83.69,716,15,2.1,Yes,Scratches,Improper_Setup,17.5,2159.3
JOB_12238,General_Atomics,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_002,Junior,6061 Aluminum,Lathe,Miyano_BND,High_Precision,8,Mid_Life,No,No,First_Article,Yes,Chem_Film,Yes,Hinge,Manually Deburred,116,112.41,396,14,3.45,Yes,Out_Of_Tolerance,Incorrect_Print,21.0,1893.27
JOB_12239,Tesla,Automotive,First 6:00AM-2:30PM,OP_005,Senior,430 Stainless Steel,Lathe,Samsung_SL15E,Standard,2,Worn,No,No,First_Article,Yes,Grinding,No,None,Part_Deburred_On_Machine,41,71.69,1960,23,1.15,No,Damage_To_Surface,Improper_Setup,16.0,4917.16
JOB_12240,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,303 Stainless Steel,Mill,YCM_2,Standard,2,Mid_Life,No,Yes,In_Process,Yes,Colored_Hard_Anodize,No,None,Manually Deburred,45,62.6,1187,23,1.95,No,Burrs_In_Part,Operator_Mistake,17.0,3550.76
JOB_12241,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_004,Mid,6061 Aluminum,Mill,YCM_3,Surface_Finish_Critical,7,New,Yes,No,First_Article,No,None,Yes,Dowel_Pins,Part_Deburred_On_Machine,83,98.16,766,20,2.6,Yes,Damage_To_Surface,Incorrect_Revision_Level,19.5,2735.41
JOB_12242,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_001,Junior,303 Stainless Steel,Mill,Matsuura_MAM72,Tight_Tolerance,8,Mid_Life,No,No,Final_Inspection,Yes,Chem_Film,Yes,Fasteners,Manually Deburred,94,65.11,247,8,3.05,Yes,Thread_Defect,Operator_Mistake,26.0,1065.27
JOB_12243,General_Atomics,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,7075 Aluminum,Lathe,Miyano_BND,Tight_Tolerance,6,Mid_Life,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Manually Deburred,72,96.19,55,1,2.05,No,Out_Of_Tolerance,Measurement_Error,25.0,268.82
JOB_12244,Applied_Materials,Semiconductor,First 6:00AM-2:30PM,OP_005,Senior,6063 Aluminum,Mill,NFX400A,Surface_Finish_Critical,5,New,Yes,No,First_Article,Yes,Nickel_Plating,No,None,Manually Deburred,52,83.29,190,4,2.0,No,Damage_To_Surface,Incorrect_Tool_Used,15.5,742.44
JOB_12245,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_003,Mid,7075 Aluminum,Mill,YCM_2,Secondary_Operation,4,Mid_Life,No,No,In_Process,No,None,No,None,Part_Deburred_On_Machine,73,82.24,2858,53,1.85,No,Burrs_In_Part,Operator_Mistake,22.0,7769.88
JOB_12246,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_004,Mid,6061 Aluminum,Lathe,Small_Wia,Tight_Tolerance,8,Worn,No,No,In_Process,No,None,Yes,Bolts,Part_Deburred_On_Machine,89,81.27,393,14,3.55,Yes,Dent,Incorrect_Print,21.0,1240.32
JOB_12247,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_005,Senior,303 Stainless Steel,Lathe,Samsung_SL15E,Standard,2,New,Yes,No,First_Article,Yes,Colored_Paint,No,None,Part_Deburred_On_Machine,33,59.32,1179,9,0.75,Yes,Scratches,Damaged_When_Shipped_To_Customer,17.0,2576.48
JOB_12248,Lockheed_Martin,Aerospace_Defense,First 6:00AM-2:30PM,OP_006,Senior,304 Stainless Steel,Lathe,Big_Wia,Tight_Tolerance,6,Mid_Life,No,No,100%_Inspection,No,None,No,None,Manually Deburred,61,70.29,572,11,1.85,Yes,Out_Of_Tolerance,Incorrect_Print,24.0,1439.0
JOB_12249,Lockheed_Martin,Aerospace_Defense,Second 1:30PM to 9:30PM,OP_005,Senior,430 Stainless Steel,Lathe,Big_Wia,Secondary_Operation,4,Mid_Life,No,No,First_Article,Yes,Heat_Treatment,No,None,Part_Deburred_On_Machine,65,73.75,1920,22,1.15,No,Incorrect_Depth,Loaded_Part_On_Wrong_Size,19.0,4995.33
JOB_12250,Applied_Materials,Semiconductor,Second 1:30PM to 9:30PM,OP_003,Mid,303 Stainless Steel,Mill,NFX400A,Secondary_Operation,6,New,No,No,Final_Inspection,No,None,Yes,Dowel_Pins,Manually Deburred,78,74.02,618,11,1.75,Yes,Incorrect_Depth,Improper_Setup,23.0,1923.54
JOB_12251,Tesla,Automotive,First 6:00AM-2:30PM,OP_004,Mid,Steel,Mill,Doosan_HC400_II,Standard,3,New,No,No,First_Article,Yes,Zinc_Plating,No,None,Part_Deburred_On_Machine,40,72.85,1877,15,0.8,Yes,Thread_Defect,Improper_Setup,14.5,5203.14
JOB_12252,Medtronic,Medical,First 6:00AM-2:30PM,OP_002,Junior,430 Stainless Steel,Lathe,Small_Wia,Surface_Finish_Critical,6,Mid_Life,Yes,No,In_Process,Yes,Passivation,No,None,Manually Deburred,79,94.29,885,30,3.35,No,Burrs_In_Part,Improper_Setup,22.0,3460.45
